,id,team_id,match_id,summoner_id,match_timestamp,queue,kills,deaths,assists,double_kills,triple_kills,quadra_kills,penta_kills,sight_wards_bought_in_game,vision_wards_bought_in_game,wards_placed,wards_killed,total_damage_taken,true_damage_taken,magic_damage_taken,physical_damage_taken,total_damage_dealt,true_damage_dealt,magic_damage_dealt,physical_damage_dealt,total_time_crowd_control_dealt,total_damage_dealt_to_champions,true_damage_dealt_to_champions,magic_damage_dealt_to_champions,physical_damage_dealt_to_champions,gold_earned,gold_spent,minions_killed,tower_kills,inhibitor_kills,first_blood_kill,first_blood_assist,first_tower_kill,first_tower_assist,first_inhibitor_kill,first_inhibitor_assist,champion_id,lane,role,winner,team_first_blood,team_first_tower,team_first_inhibitor,team_first_dragon,team_first_baron,team_tower_kills,team_inhibitor_kills,team_dragon_kills,team_baron_kills,tm0,tm1,tm2,tm3,tm4,rm0,rm1,rm2,rm3,rm4,rm5,rm6,rm7,rm8,rm9,failingtm,passingtm,tm00,tm01,tm02,tm03,longavg,bool,sum_games_by_id,is_first_game,milliseconds_in_game,days_in_game,workdays_in_game_8hrs,first_game_timestamp,first_game_timestamp_by_id,milliseconds_since_first_game,days_since_first_game,workdays_since_first_game_8hrs,pct_days_in_game,tm00count,tm01count,tm02count,tm03count,tm00famcount,tm01famcount,tm02famcount,tm03famcount,alltmfamcount,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f00,f01,f02,f000,f001,top,jungle,mid,bot_carry,bot_support,sum_games_for_lag,min_lag_range_three_month,games_to_remove_three_month,three_month_sumgames,f_to_remove_three_month,three_month_fcount,kda,min_lag_range_one_month,games_to_remove_one_month,one_month_sumgames,f_to_remove_one_month,one_month_fcount
3546,50b423bb6733d7ebce325263058b6fde,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1423160803,31995521,1403061525265,RANKED_TEAM_5x5,0,4,12,0,0,0,0,3,2,14,0,16940,1135,6803,9001,17702,2871,7335,7495,1178,4141,0,3445,696,8254,7060,25,0,0,0,0,0,0,0,1,201,BOTTOM,DUO_SUPPORT,1,1,0,1,1,1,11,3,3,1,31995521,24649705,39514828,31307983,31615038,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,24649705,39514828,31307983,31615038,1,1,29,0,59160000,0.6847222222,2.0541666667,0,1400821405235,2240120030,25.927315162,77.7819454861,0.0264092991,0,0,1,0,8,2,11,8,29,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,29,-5649108970,,,,,3,-389622970,,,,
3532,5053262e9b1664837973ff24b950f36a,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1425139074,31995521,1403208354952,RANKED_TEAM_5x5,2,6,11,0,0,0,0,2,3,27,1,27035,345,9422,17267,20334,2197,11119,7018,2104,9556,0,7692,1864,8429,7590,25,0,0,0,0,0,0,0,0,201,BOTTOM,DUO_SUPPORT,0,1,0,0,0,1,3,0,1,1,31995521,31615038,38142035,24649705,31307983,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,31615038,38142035,24649705,31307983,1,1,30,0,61200000,0.7083333333,2.125,0,1400821405235,2386949717,27.6267328356,82.8801985069,0.0256394174,0,0,0,1,8,2,11,9,30,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,30,-5502279283,,,,,2.1666666667,-242793283,,,,
770,1211017f07a8460c1de168e3b92e5ab2,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1427476864,31995521,1403382070354,RANKED_SOLO_5x5,3,7,12,0,0,0,0,3,6,28,3,23383,1914,6807,14660,31836,0,19804,12031,144,13109,0,10512,2597,11375,10670,28,1,0,0,0,0,0,0,0,267,BOTTOM,DUO_SUPPORT,0,0,0,0,1,1,6,0,1,1,25133021,35299557,31995521,38820069,31307983,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,25133021,35299557,38820069,31307983,1,1,31,0,63240000,0.7319444444,2.1958333333,0,1400821405235,2560665119,29.6373277662,88.9119832986,0.0246967085,0,0,0,1,8,2,11,10,31,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,31,-5328563881,,,,,2.1428571429,-69077881,,,,
409,09d6c173a7eedfbbfad9fadd2dd5dfef,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1427504228,31995521,1403384947682,RANKED_SOLO_5x5,2,5,17,0,0,0,0,3,4,28,0,21798,983,7002,13812,54033,0,40895,13137,184,17486,0,16477,1009,12813,11495,19,1,0,0,0,0,0,0,1,25,BOTTOM,DUO_SUPPORT,1,1,1,1,1,1,11,5,3,1,41723291,31995521,29249942,40952985,31307983,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,41723291,29249942,40952985,31307983,0,1,32,0,65280000,0.7555555556,2.2666666667,0,1400821405235,2563542447,29.6706301736,89.0118905208,0.0254647627,0,0,0,1,8,2,11,11,32,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,32,-5325686553,,,,,3.8,-66200553,,,,
6019,897ffc490744a0fae94c52368a116ead,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1427551515,31995521,1403387761600,RANKED_SOLO_5x5,2,4,13,0,0,0,0,3,3,20,2,11401,787,3289,7324,34490,0,24231,10258,258,9532,0,8210,1321,10419,8895,23,1,0,0,0,0,0,0,1,43,BOTTOM,DUO_SUPPORT,1,0,1,1,1,1,11,4,3,1,38349393,40952985,28466518,31995521,31307983,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,38349393,40952985,28466518,31307983,1,1,33,0,67320000,0.7791666667,2.3375,0,1400821405235,2566356365,29.703198669,89.1095960069,0.0262317428,0,0,0,1,8,2,11,12,33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,33,-5322872635,,,,,3.75,-63386635,,,,
8588,c5aed29acab40897c3cfd6650b3225ce,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1427563920,31995521,1403390136589,RANKED_SOLO_5x5,3,9,11,0,0,0,0,5,4,36,6,22324,0,10790,11534,42874,0,34643,8230,168,13996,0,12247,1749,11806,11770,46,0,0,0,0,0,0,0,0,25,BOTTOM,DUO_SUPPORT,0,1,0,0,1,0,6,0,3,0,26221768,38850907,21507433,31995521,31307983,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,26221768,38850907,21507433,31307983,1,1,34,0,69360000,0.8027777778,2.4083333333,0,1400821405235,2568731354,29.7306869676,89.1920609028,0.0270016559,0,0,0,1,8,2,11,13,34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,34,-5320497646,,,,,1.5555555556,-61011646,,,,
11007,fb15e3f39595f0eadc5bad365a12fad2,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1428952142,31995521,1403483864584,RANKED_SOLO_5x5,2,3,20,0,0,0,0,1,2,25,6,19116,1090,8644,9381,35382,4449,18454,12479,2382,7409,0,5730,1678,11480,9895,65,0,0,0,0,0,0,0,0,201,BOTTOM,DUO_SUPPORT,1,1,1,1,1,0,8,1,3,0,31995521,31217470,45014396,21395265,25253703,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,31217470,45014396,21395265,25253703,0,1,35,0,71400000,0.8263888889,2.4791666667,0,1400821405235,2662459349,30.8155017245,92.4465051736,0.0268173109,0,0,0,0,8,2,11,13,34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,35,-5226769651,,,,,7.3333333333,32716349,1,34,1,33
9185,d34d9e11e5b4f12f0c30e4b5c931f0ea,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1428990999,31995521,1403486340789,RANKED_SOLO_5x5,3,6,18,0,0,0,0,3,6,32,5,21085,1250,6037,13797,48391,590,37815,9985,214,18895,378,15970,2547,13408,13390,41,0,0,1,0,0,0,0,1,25,BOTTOM,DUO_SUPPORT,1,1,0,1,1,0,8,1,2,0,31995521,36371572,20558371,31217470,22139190,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,36371572,20558371,31217470,22139190,0,1,36,0,73440000,0.85,2.55,0,1400821405235,2664935554,30.8441615046,92.5324845139,0.0275578897,0,0,0,0,8,2,11,13,34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,36,-5224293446,,,,,3.5,35192554,1,35,1,33
6259,8f34d5507ef72c2bf49f867d95fd95fa,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1429034419,31995521,1403489478664,RANKED_SOLO_5x5,1,3,7,0,0,0,0,1,2,20,1,14342,268,3524,10549,50068,0,40627,9441,133,11085,0,9697,1387,9013,9015,59,0,0,0,0,0,0,0,0,25,BOTTOM,DUO_SUPPORT,0,1,1,0,0,0,5,1,0,0,32740127,30835193,31995521,17791,31217470,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,32740127,30835193,17791,31217470,1,1,37,0,75480000,0.8736111111,2.6208333333,0,1400821405235,2668073429,30.8804795023,92.6414385069,0.028290076,0,0,0,0,8,2,11,13,34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,37,-5221155571,,,,,2.6666666667,38330429,1,36,1,33
10566,f17317ad6a2c0aee6cddfd5494dcd6ba,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1430115051,31995521,1403577153925,RANKED_TEAM_5x5,0,1,0,0,0,0,0,4,3,14,2,5405,388,1716,3301,7789,1398,4063,2326,869,1430,0,1258,172,3632,3405,15,0,0,0,0,0,0,0,0,201,BOTTOM,DUO_SUPPORT,0,0,0,0,1,0,0,0,1,0,31995521,39514828,38142035,31307983,24649705,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,39514828,38142035,31307983,24649705,1,1,38,0,77520000,0.8972222222,2.6916666667,0,1400821405235,2755748690,31.8952394676,95.6857184028,0.0281302864,0,0,1,0,8,2,12,13,35,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,38,-5133480310,,,,,0,126005690,3,35,3,32
6928,9f6e3ce265fc2cc7ebf1d063ad62f22f,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1430149386,31995521,1403579981910,RANKED_TEAM_5x5,1,2,17,0,0,0,0,3,6,33,4,13134,358,4240,8535,25769,0,14335,11434,110,7272,0,5949,1323,10591,9670,21,0,0,0,0,0,0,0,1,267,TOP,SOLO,1,0,0,1,1,1,7,2,3,2,31995521,24649705,38142035,31307983,39514828,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,24649705,38142035,31307983,39514828,1,1,39,0,79560000,0.9208333333,2.7625,0,1400821405235,2758576675,31.9279707755,95.7839123264,0.0288409602,0,0,1,0,8,2,13,13,36,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,39,-5130652325,,,,,9,128833675,3,36,3,33
8284,be26671d5aab99d51496e12db936422d,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1430233250,31995521,1403582691190,RANKED_TEAM_5x5,0,3,25,0,0,0,0,3,4,29,2,15157,64,6364,8728,39265,0,25244,14020,189,8849,0,6853,1996,11547,10505,39,0,0,0,0,0,0,0,1,267,BOTTOM,DUO_SUPPORT,1,0,0,1,1,1,8,3,2,1,31995521,31307983,24649705,38142035,39514828,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,31307983,24649705,38142035,39514828,1,1,40,0,81600000,0.9444444444,2.8333333333,0,1400821405235,2761285955,31.9593281829,95.8779845486,0.0295514486,1,0,0,0,9,2,13,13,37,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,40,-5127943045,,,,,8.3333333333,131542955,3,37,3,34
8290,be5d1259ba025635ed730e8c6e54818f,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1430258412,31995521,1403585372380,RANKED_TEAM_5x5,2,4,12,0,0,0,0,1,3,21,3,8296,87,4512,3696,13671,0,9972,3698,105,7451,0,5820,1631,8205,6325,5,0,0,0,0,0,0,0,0,267,BOTTOM,DUO_SUPPORT,1,0,1,1,1,1,5,1,2,1,31995521,38142035,24649705,39514828,31307983,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,38142035,24649705,39514828,31307983,1,1,41,0,83640000,0.9680555556,2.9041666667,0,1400821405235,2763967145,31.9903604745,95.9710814236,0.0302608517,0,0,0,1,9,2,13,14,38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,41,-5125261855,,,,,3.5,134224145,3,38,3,35
7381,a98db1d5d6ce73f3aac36683f4192441,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1432060942,31995521,1403722689561,RANKED_TEAM_5x5,0,0,6,0,0,0,0,5,1,12,1,4204,373,233,3598,11691,0,5938,5752,62,3213,0,2288,925,5230,5180,7,0,0,0,0,0,1,0,0,267,BOTTOM,DUO_SUPPORT,1,1,1,0,1,0,5,0,2,0,31995521,39514828,24649705,31307983,38142035,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,39514828,24649705,31307983,38142035,1,1,42,0,85680000,0.9916666667,2.975,0,1400821405235,2901284326,33.5796796991,100.7390390972,0.0295317488,0,0,1,0,9,2,14,14,39,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,42,-4987944674,,,,,6,271541326,5,37,5,34
2631,3c9f353409acf1c42b2ca1246dbfc862,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1432084534,31995521,1403724381543,RANKED_TEAM_5x5,1,2,23,0,0,0,0,5,3,29,3,15178,733,4891,9552,36483,0,20455,16028,141,14887,0,12054,2832,12298,10845,21,1,0,0,0,0,0,0,1,267,BOTTOM,DUO_SUPPORT,1,0,1,1,1,0,9,2,3,0,31995521,38142035,31307983,24649705,39514828,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,38142035,31307983,24649705,39514828,1,1,43,0,87720000,1.0152777778,3.0458333333,0,1400821405235,2902976308,33.5992628241,100.7977884722,0.0302172635,0,1,0,0,9,3,14,14,40,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,43,-4986252692,,,,,12,273233308,5,38,5,35
4573,6806cfa09d386678a22841f8b78b22a2,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1432222962,31995521,1403727834789,RANKED_TEAM_5x5,1,8,21,0,0,0,0,3,3,32,6,27088,2000,10297,14791,43387,0,32214,11173,250,14881,0,11936,2945,12524,12020,20,1,0,0,0,1,0,0,0,267,BOTTOM,DUO_SUPPORT,0,0,1,0,0,0,4,0,1,0,31995521,39514828,24649705,31307983,38142035,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,39514828,24649705,31307983,38142035,1,1,44,0,89760000,1.0388888889,3.1166666667,0,1400821405235,2906429554,33.6392309491,100.9176928472,0.0308832533,0,0,1,0,9,3,15,14,41,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,44,-4982799446,,,,,2.75,276686554,5,39,5,36
391,097f84970d891beb0bf8fbb63db88fac,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1432564635,31995521,1403751534125,RANKED_TEAM_5x5,2,7,4,0,0,0,0,3,2,22,2,20586,36,12356,8193,26917,0,17866,9051,140,8762,0,7099,1663,7030,5905,18,0,0,0,0,0,0,0,0,267,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,0,0,0,0,31995521,24649705,38142035,39514828,31307983,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,24649705,38142035,39514828,31307983,1,1,45,0,91800000,1.0625,3.1875,0,1400821405235,2930128890,33.9135288194,101.7405864583,0.0313296798,0,0,0,1,9,3,15,15,42,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,45,-4959100110,,,,,0.8571428571,300385890,5,40,5,37
9027,cfca0abb70b18b57d892e196ba5b7d61,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1436989385,31995521,1404094384204,RANKED_TEAM_5x5,1,7,12,0,0,0,0,3,3,18,2,16707,334,7182,9190,18714,0,13334,5380,116,7572,0,5961,1610,7778,6440,15,0,0,0,0,0,0,0,0,267,BOTTOM,DUO_SUPPORT,0,0,0,0,1,0,3,0,1,0,31995521,31307983,38142035,39514828,24649705,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,31307983,38142035,39514828,24649705,1,1,46,0,93840000,1.0861111111,3.2583333333,0,1400821405235,3272978969,37.8817010301,113.6451030903,0.0286711283,1,0,0,0,10,3,15,15,43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,46,-4616250031,,,,,1.8571428571,643235969,6,40,6,37
3899,5958377230ee335ab4ad3cdbf037eeb7,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1437032244,31995521,1404096607835,RANKED_TEAM_5x5,0,4,12,0,0,0,0,3,3,20,2,11864,622,5312,5929,15860,0,8356,7503,75,6728,0,5197,1530,7813,6430,11,0,0,0,0,0,0,0,0,267,BOTTOM,DUO_SUPPORT,1,1,1,0,1,0,4,0,3,0,31995521,31307983,39514828,38142035,24649705,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,31307983,39514828,38142035,24649705,1,1,47,0,95880000,1.1097222222,3.3291666667,0,1400821405235,3275202600,37.9074375,113.7223125,0.0292745249,1,0,0,0,11,3,15,15,44,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,47,-4614026400,,,,,3,645459600,6,41,6,38
4803,6d971d8315cd0250b9a6f2a7917b674d,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1437072386,31995521,1404098811454,RANKED_TEAM_5x5,2,4,27,0,0,0,0,2,3,39,4,21306,612,11215,9479,43890,424,28535,14931,226,17972,320,14694,2957,15316,14025,36,0,0,0,0,0,0,0,1,267,TOP,DUO_SUPPORT,0,0,0,1,1,0,7,3,4,1,31995521,39514828,24649705,38142035,31307983,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,39514828,24649705,38142035,31307983,1,1,48,0,97920000,1.1333333333,3.4,0,1400821405235,3277406219,37.9329423495,113.7988270486,0.0298772851,0,0,0,1,11,3,15,16,45,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,48,-4611822781,,,,,7.25,647663219,6,42,6,39
6714,9a118c462f2524970d0d400ae0f13fdc,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1439179295,31995521,1404264356380,RANKED_TEAM_5x5,1,6,6,0,0,0,0,4,3,24,2,12862,673,7086,5103,14954,0,9063,5890,87,6526,0,5385,1141,7078,6620,10,0,0,0,0,0,1,0,0,267,BOTTOM,DUO_SUPPORT,0,0,1,0,0,0,3,0,0,0,31995521,31307983,39514828,38142035,24649705,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,31307983,39514828,38142035,24649705,1,1,49,0,99960000,1.1569444444,3.4708333333,0,1400821405235,3442951145,39.8489715856,119.5469147569,0.0290332322,1,0,0,0,12,3,15,16,46,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,49,-4446277855,,,,,1.1666666667,813208145,6,43,6,40
5413,7b2d7fb6c0f0912167d36c8e39623ce9,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1439354812,31995521,1404267028458,RANKED_TEAM_5x5,1,8,14,0,0,0,0,5,3,31,5,16124,868,3129,12126,27750,112,19041,8597,156,8825,112,7189,1523,10829,8980,39,0,0,0,0,0,0,0,0,267,BOTTOM,DUO_SUPPORT,1,0,0,1,1,0,7,1,2,0,31995521,24649705,31307983,39514828,38142035,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,24649705,31307983,39514828,38142035,1,1,50,0,102000000,1.1805555556,3.5416666667,0,1400821405235,3445623223,39.8798984144,119.6396952431,0.0296027724,0,1,0,0,12,4,15,16,47,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,50,-4443605777,,,,,1.875,815880223,6,44,6,41
10060,e65a8f82409f9ca1293534174df8502f,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1439424680,31995521,1404270682249,RANKED_TEAM_5x5,2,2,15,1,0,0,0,3,3,32,4,15642,365,9499,5778,27702,0,20181,7520,143,10121,0,8934,1187,11334,10510,23,1,0,0,0,0,0,0,0,267,BOTTOM,DUO_SUPPORT,0,1,0,0,1,0,4,0,4,1,31995521,39514828,24649705,31307983,38142035,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,39514828,24649705,31307983,38142035,1,1,51,0,104040000,1.2041666667,3.6125,0,1400821405235,3449277014,39.922187662,119.7665629861,0.0301628427,0,0,1,0,12,4,16,16,48,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,51,-4439951986,,,,,8.5,819534014,6,45,6,42
273,068a2bad0afd49800c53eea4dde2d88c,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1439486058,31995521,1404273891243,RANKED_TEAM_5x5,2,4,18,0,0,0,0,5,2,24,4,13866,576,3124,10165,23842,102,15017,8723,124,10970,68,9890,1012,10548,9750,12,0,0,0,0,0,0,0,0,267,BOTTOM,DUO_SUPPORT,1,1,1,1,1,0,10,2,2,0,31995521,39514828,24649705,38142035,31307983,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,39514828,24649705,38142035,31307983,0,1,52,0,106080000,1.2277777778,3.6833333333,0,1400821405235,3452486008,39.9593287963,119.8779863889,0.0307256857,0,0,0,1,12,4,16,17,49,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,52,-4436742992,,,,,5,822743008,6,46,6,43
4469,659f6ccc5366f47aeb280106954b038d,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1439515530,31995521,1404276557254,RANKED_TEAM_5x5,0,5,13,0,0,0,0,5,2,23,2,12978,507,2931,9539,23385,0,16736,6648,132,7162,0,5744,1417,8371,8035,20,0,0,0,0,0,0,0,0,267,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,3,0,1,0,31995521,31307983,39514828,31615038,24649705,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,31307983,39514828,31615038,24649705,1,1,53,0,108120000,1.2513888889,3.7541666667,0,1400821405235,3455152019,39.9901854051,119.9705562153,0.0312924003,1,0,0,0,13,4,16,17,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,53,-4434076981,,,,,2.6,825409019,6,47,6,44
5558,7e7344c68ec18c82582d748c35582e6b,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1440537690,31995521,1404362095491,RANKED_SOLO_5x5,0,1,8,0,0,0,0,3,3,20,4,7660,539,1804,5317,14081,0,7038,7043,54,5141,0,4023,1117,6563,7240,18,0,0,0,0,0,0,0,0,267,BOTTOM,DUO_SUPPORT,1,1,0,0,1,0,4,0,2,0,26330165,24649705,22874130,35003139,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,26330165,24649705,22874130,35003139,1,1,54,0,110160000,1.275,3.825,0,1400821405235,3540690256,40.9802112963,122.9406338889,0.0311125775,0,0,0,0,13,4,16,17,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,54,-4348538744,,,,,8,910947256,6,48,6,44
2581,3b0d17ec96b86b7a08b4d41d78d7cb00,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1440768370,31995521,1404364132862,RANKED_SOLO_5x5,4,3,9,0,0,0,0,3,3,24,2,10825,200,5665,4959,25670,1384,16157,8129,258,9078,90,7254,1733,8587,8750,38,0,0,0,0,0,0,0,0,267,BOTTOM,DUO_SUPPORT,0,1,0,0,0,0,0,0,0,0,31995521,50889446,22266539,24649705,19229595,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,50889446,22266539,24649705,19229595,1,1,55,0,112200000,1.2986111111,3.8958333333,0,1400821405235,3542727627,41.0037919792,123.0113759375,0.0316705126,0,0,0,0,13,4,16,17,50,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,55,-4346501373,,,,,4.3333333333,912984627,6,49,6,44
1136,1a06719d6540e2adcc51b82bbd9088a0,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1440860701,31995521,1404366600771,RANKED_SOLO_5x5,0,4,2,0,0,0,0,3,2,17,2,10560,11,2783,7765,13693,0,9731,3962,102,5581,0,3880,1700,4526,4325,15,0,0,0,0,0,0,0,0,267,BOTTOM,DUO_SUPPORT,0,0,0,0,1,0,0,0,1,0,21668584,24649705,21288941,34871017,31995521,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,21668584,24649705,21288941,34871017,1,1,56,0,114240000,1.3222222222,3.9666666667,0,1400821405235,3545195536,41.0323557407,123.0970672222,0.0322238925,0,0,0,0,13,4,16,17,50,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,56,-4344033464,,,,,0.5,915452536,6,50,6,44
6110,8b94f1d2cad32b26fcd9293200782fcc,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1443850787,31995521,1404621585174,RANKED_TEAM_5x5,0,2,15,0,0,0,0,2,2,13,3,9052,350,2881,5821,10623,0,6544,4079,58,3921,0,3277,643,8454,5750,13,0,0,0,0,0,0,0,0,267,BOTTOM,DUO_SUPPORT,1,0,0,0,1,1,8,1,2,1,31995521,38142035,31307983,39514828,24649705,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,38142035,31307983,39514828,24649705,0,1,57,0,116280000,1.3458333333,4.0375,0,1400821405235,3800179939,43.9835641088,131.9506923264,0.0305985511,0,1,0,0,13,5,16,17,51,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,57,-4089049061,,,,,7.5,1170436939,8,49,8,43
81,01ecc6039e40536e694a6b3b7f5069b4,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1443905553,31995521,1404624151262,RANKED_TEAM_5x5,2,3,16,0,0,0,0,3,1,28,7,17584,120,8286,9178,33857,120,20987,12750,167,12070,80,9751,2238,11119,10295,20,0,0,0,0,0,1,0,1,267,BOTTOM,DUO_SUPPORT,1,1,1,1,1,0,9,2,3,0,31995521,38142035,24649705,31307983,39514828,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,38142035,24649705,31307983,39514828,1,1,58,0,118320000,1.3694444444,4.1083333333,0,1400821405235,3802746027,44.0132642014,132.0397926042,0.0311143577,0,0,1,0,13,5,17,17,52,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,58,-4086482973,,,,,6,1173003027,8,50,8,44
